iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
PAK,Asia,Pakistan,2021-05-23,903599,3047,3319.571,20308.0,57.0,98.714,4012.43,13.53,14.741,90.178,0.253,0.438,0.88,47893.0,0.213,0.069,14.4,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-05-24,905852,2253,3274.857,20400.0,92.0,92.571,4022.435,10.004,14.542,90.586,0.409,0.411,0.87,51007.0,0.226,0.064,15.6,tests performed,64.35,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-05-25,908576,2724,3198.857,20465.0,65.0,87.0,4034.531,12.096,14.205,90.875,0.289,0.386,0.85,53425.0,0.237,0.06,16.7,tests performed,63.43,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-05-26,911302,2726,2987.286,20540.0,75.0,79.0,4046.635,12.105,13.265,91.208,0.333,0.351,0.84,55897.0,0.248,0.053,18.7,tests performed,63.43,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-05-27,913784,2482,2903.286,20607.0,67.0,74.0,4057.657,11.021,12.892,91.505,0.298,0.329,0.83,57551.0,0.256,0.05,19.8,tests performed,63.43,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-05-28,916239,2455,2681.571,20680.0,73.0,71.857,4068.558,10.901,11.908,91.83,0.324,0.319,0.82,57565.0,0.256,0.047,21.5,tests performed,63.43,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-05-29,918936,2697,2626.286,20736.0,56.0,69.286,4080.534,11.976,11.662,92.078,0.249,0.308,0.81,56594.0,0.251,0.046,21.5,tests performed,63.43,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-05-30,921053,2117,2493.429,20779.0,43.0,67.286,4089.935,9.401,11.072,92.269,0.191,0.299,0.8,55723.0,0.247,0.045,22.3,tests performed,63.43,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-05-31,922824,1771,2424.571,20850.0,71.0,64.286,4097.799,7.864,10.766,92.584,0.315,0.285,0.79,54823.0,0.243,0.044,22.6,tests performed,63.43,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-06-01,924667,1843,2298.714,20930.0,80.0,66.429,4105.983,8.184,10.207,92.94,0.355,0.295,0.78,54953.0,0.244,0.042,23.9,tests performed,63.43,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-06-02,926695,2028,2199.0,21022.0,92.0,68.857,4114.988,9.005,9.765,93.348,0.409,0.306,0.77,53254.0,0.236,0.041,24.2,tests performed,63.43,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-06-03,928588,1893,2114.857,21105.0,83.0,71.143,4123.394,8.406,9.391,93.717,0.369,0.316,0.76,51656.0,0.229,0.041,24.4,tests performed,63.43,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-06-04,930511,1923,2038.857,21189.0,84.0,72.714,4131.933,8.539,9.054,94.09,0.373,0.323,0.76,51833.0,0.23,0.039,25.4,tests performed,63.43,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-06-05,932140,1629,1886.286,21265.0,76.0,75.571,4139.166,7.234,8.376,94.427,0.337,0.336,0.75,51111.0,0.227,0.037,27.1,tests performed,63.43,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-06-06,933630,1490,1796.714,21323.0,58.0,77.714,4145.783,6.616,7.978,94.685,0.258,0.345,0.74,50606.0,0.225,0.036,28.2,tests performed,63.43,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-06-07,935013,1383,1741.286,21376.0,53.0,75.143,4151.924,6.141,7.732,94.92,0.235,0.334,0.74,50186.0,0.223,0.035,28.8,tests performed,63.43,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-06-08,936131,1118,1637.714,21453.0,77.0,74.714,4156.889,4.964,7.272,95.262,0.342,0.332,0.73,50079.0,0.222,0.033,30.6,tests performed,68.98,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-06-09,937434,1303,1534.143,21529.0,76.0,72.429,4162.674,5.786,6.812,95.599,0.337,0.322,0.73,49610.0,0.22,0.031,32.3,tests performed,68.98,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-06-10,938737,1303,1449.857,21576.0,47.0,67.286,4168.46,5.786,6.438,95.808,0.209,0.299,0.73,48224.0,0.214,0.03,33.3,tests performed,65.74,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-06-11,939931,1194,1345.714,21633.0,57.0,63.429,4173.762,5.302,5.976,96.061,0.253,0.282,0.74,46456.0,0.206,0.029,34.5,tests performed,65.74,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-06-12,941170,1239,1290.0,21689.0,56.0,60.571,4179.264,5.502,5.728,96.31,0.249,0.269,0.74,44357.0,0.197,0.029,34.4,tests performed,65.74,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-06-13,942189,1019,1222.714,21723.0,34.0,57.143,4183.789,4.525,5.429,96.461,0.151,0.254,0.75,42062.0,0.187,0.029,34.4,tests performed,65.74,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-06-14,943027,838,1144.857,21782.0,59.0,58.0,4187.51,3.721,5.084,96.723,0.262,0.258,0.76,40624.0,0.18,0.028,35.5,tests performed,65.74,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-06-15,944065,1038,1133.429,21828.0,46.0,53.571,4192.119,4.609,5.033,96.927,0.204,0.238,0.77,38932.0,0.173,0.029,34.3,tests performed,56.48,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-06-16,945184,1119,1107.143,21874.0,46.0,49.286,4197.088,4.969,4.916,97.131,0.204,0.219,0.78,38690.0,0.172,0.029,34.9,tests performed,56.48,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-06-17,946227,1043,1070.0,21913.0,39.0,48.143,4201.72,4.631,4.751,97.305,0.173,0.214,0.79,38028.0,0.169,0.028,35.5,tests performed,56.48,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-06-18,947218,991,1041.0,21940.0,27.0,43.857,4206.12,4.401,4.623,97.425,0.12,0.195,0.8,40052.0,0.178,0.026,38.5,tests performed,56.48,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-06-19,947218,0,864.0,21940.0,0.0,35.857,4206.12,0.0,3.837,97.425,0.0,0.159,0.82,41562.0,0.185,0.021,48.1,tests performed,56.48,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-06-20,949175,1957,998.0,22007.0,67.0,40.571,4214.81,8.69,4.432,97.722,0.298,0.18,0.86,42233.0,0.188,0.024,42.3,tests performed,56.48,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-06-21,949838,663,973.0,22034.0,27.0,36.0,4217.754,2.944,4.321,97.842,0.12,0.16,0.87,41596.0,0.185,0.023,42.8,tests performed,56.48,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-06-22,950768,930,957.571,22073.0,39.0,35.0,4221.884,4.13,4.252,98.015,0.173,0.155,0.88,42165.0,0.187,0.023,44.0,tests performed,56.48,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-06-23,951865,1097,954.429,22108.0,35.0,33.429,4226.755,4.871,4.238,98.171,0.155,0.148,0.9,42638.0,0.189,0.022,44.7,tests performed,56.48,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-06-24,952907,1042,954.286,22152.0,44.0,34.143,4231.382,4.627,4.238,98.366,0.195,0.152,0.92,43914.0,0.195,0.022,46.0,tests performed,56.48,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-06-25,953842,935,946.286,22188.0,36.0,35.429,4235.534,4.152,4.202,98.526,0.16,0.157,0.93,42667.0,0.189,0.022,45.1,tests performed,56.48,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-06-26,954743,901,1075.0,22211.0,23.0,38.714,4239.535,4.001,4.774,98.628,0.102,0.172,0.95,42749.0,0.19,0.025,39.8,tests performed,56.48,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-06-27,955657,914,926.0,22231.0,20.0,32.0,4243.594,4.059,4.112,98.717,0.089,0.142,0.97,43246.0,0.192,0.021,46.7,tests performed,56.48,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-06-28,956392,735,936.286,22254.0,23.0,31.429,4246.857,3.264,4.158,98.819,0.102,0.14,1.0,44638.0,0.198,0.021,47.7,tests performed,56.48,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-06-29,957371,979,943.286,22281.0,27.0,29.714,4251.205,4.347,4.189,98.939,0.12,0.132,1.03,44940.0,0.2,0.021,47.6,tests performed,56.48,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-06-30,958408,1037,934.714,22321.0,40.0,30.429,4255.81,4.605,4.151,99.116,0.178,0.135,1.06,44446.0,0.197,0.021,47.6,tests performed,56.48,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-07-01,959685,1277,968.286,22345.0,24.0,27.571,4261.48,5.671,4.3,99.223,0.107,0.122,1.09,44449.0,0.197,0.022,45.9,tests performed,63.89,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-07-02,961085,1400,1034.714,22379.0,34.0,27.286,4267.697,6.217,4.595,99.374,0.151,0.121,1.12,44595.0,0.198,0.023,43.1,tests performed,63.89,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-07-03,962313,1228,1081.429,22408.0,29.0,28.143,4273.15,5.453,4.802,99.503,0.129,0.125,1.14,44764.0,0.199,0.024,41.4,tests performed,63.89,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-07-04,963660,1347,1143.286,22427.0,19.0,28.0,4279.131,5.981,5.077,99.587,0.084,0.124,1.15,45234.0,0.201,0.025,39.6,tests performed,63.89,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-07-05,964490,830,1156.857,22452.0,25.0,28.286,4282.817,3.686,5.137,99.698,0.111,0.126,1.17,45341.0,0.201,0.026,39.2,tests performed,63.89,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-07-06,966007,1517,1233.714,22469.0,17.0,26.857,4289.553,6.736,5.478,99.774,0.075,0.119,1.2,44802.0,0.199,0.028,36.3,tests performed,69.44,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-07-07,967633,1626,1317.857,22493.0,24.0,24.571,4296.773,7.22,5.852,99.88,0.107,0.109,1.23,45406.0,0.202,0.029,34.5,tests performed,69.44,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-07-08,969476,1843,1398.714,22520.0,27.0,25.0,4304.957,8.184,6.211,100.0,0.12,0.111,1.24,45930.0,0.204,0.03,32.8,tests performed,69.44,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-07-09,971304,1828,1459.857,22555.0,35.0,25.143,4313.074,8.117,6.482,100.155,0.155,0.112,1.26,46150.0,0.205,0.032,31.6,tests performed,69.44,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-07-10,973284,1980,1567.286,22582.0,27.0,24.857,4321.866,8.792,6.96,100.275,0.12,0.11,1.26,46165.0,0.205,0.034,29.5,tests performed,69.44,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-07-11,975092,1808,1633.143,22597.0,15.0,24.286,4329.895,8.028,7.252,100.342,0.067,0.108,1.27,46251.0,0.205,0.035,28.3,tests performed,69.44,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-07-12,976867,1775,1768.143,22618.0,21.0,23.714,4337.777,7.882,7.851,100.435,0.093,0.105,1.27,46504.0,0.207,0.038,26.3,tests performed,69.44,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-07-13,978847,1980,1834.286,22642.0,24.0,24.714,4346.569,8.792,8.145,100.542,0.107,0.11,1.28,48109.0,0.214,0.038,26.2,tests performed,69.44,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-07-14,981392,2545,1965.571,22689.0,47.0,28.0,4357.87,11.301,8.728,100.75,0.209,0.124,1.28,48278.0,0.214,0.041,24.6,tests performed,69.44,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-07-15,983719,2327,2034.714,22720.0,31.0,28.571,4368.203,10.333,9.035,100.888,0.138,0.127,1.28,48149.0,0.214,0.042,23.7,tests performed,69.44,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-07-16,986668,2949,2194.857,22760.0,40.0,29.286,4381.298,13.095,9.746,101.066,0.178,0.13,1.28,46608.0,0.207,0.047,21.2,tests performed,69.44,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-07-17,989275,2607,2284.429,22781.0,21.0,28.429,4392.874,11.576,10.144,101.159,0.093,0.126,1.26,48115.0,0.214,0.047,21.1,tests performed,69.44,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-07-18,991727,2452,2376.429,22811.0,30.0,30.571,4403.762,10.888,10.553,101.292,0.133,0.136,1.25,48170.0,0.214,0.049,20.3,tests performed,69.44,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-07-19,993872,2145,2429.286,22848.0,37.0,32.857,4413.287,9.525,10.787,101.457,0.164,0.146,1.24,47904.0,0.213,0.051,19.7,tests performed,69.44,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-07-20,996451,2579,2514.857,22888.0,40.0,35.143,4424.739,11.452,11.167,101.634,0.178,0.156,1.23,47411.0,0.211,0.053,18.9,tests performed,69.44,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-07-21,998609,2158,2459.571,22928.0,40.0,34.143,4434.322,9.583,10.922,101.812,0.178,0.152,1.22,45421.0,0.202,0.054,18.5,tests performed,69.44,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-07-22,1000034,1425,2330.714,22939.0,11.0,31.286,4440.65,6.328,10.35,101.861,0.049,0.139,1.23,43225.0,0.192,0.054,18.5,tests performed,69.44,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-07-23,1000034,0,1909.429,22939.0,0.0,25.571,4440.65,0.0,8.479,101.861,0.0,0.114,1.25,42632.0,0.189,0.045,22.3,tests performed,69.44,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-07-24,1004694,4660,2202.714,23016.0,77.0,33.571,4461.342,20.693,9.781,102.203,0.342,0.149,1.3,40734.0,0.181,0.054,18.5,tests performed,69.44,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-07-25,1008446,3752,2388.429,23048.0,32.0,33.857,4478.003,16.661,10.606,102.345,0.142,0.15,1.33,40245.0,0.179,0.059,16.8,tests performed,69.44,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-07-26,1011708,3262,2548.0,23087.0,39.0,34.143,4492.488,14.485,11.314,102.518,0.173,0.152,1.34,40279.0,0.179,0.063,15.8,tests performed,69.44,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-07-27,1015827,4119,2768.0,23133.0,46.0,35.0,4510.779,18.29,12.291,102.722,0.204,0.155,1.34,40313.0,0.179,0.069,14.6,tests performed,69.44,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-07-28,1020324,4497,3102.143,23209.0,76.0,40.143,4530.747,19.969,13.775,103.06,0.337,0.178,1.34,43627.0,0.194,0.071,14.1,tests performed,69.44,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-07-29,1024861,4537,3546.714,23295.0,86.0,50.857,4550.894,20.147,15.749,103.441,0.382,0.226,1.33,46940.0,0.208,0.076,13.2,tests performed,69.44,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-07-30,1029811,4950,4253.857,23360.0,65.0,60.143,4572.874,21.98,18.889,103.73,0.289,0.267,1.31,50254.0,0.223,0.085,11.8,tests performed,69.44,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-07-31,1034837,5026,4306.143,23422.0,62.0,58.0,4595.192,22.318,19.121,104.005,0.275,0.258,1.29,51685.0,0.23,0.083,12.0,tests performed,56.48,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-08-01,1039695,4858,4464.143,23462.0,40.0,59.143,4616.764,21.572,19.823,104.183,0.178,0.263,1.26,53117.0,0.236,0.084,11.9,tests performed,57.41,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-08-02,1043277,3582,4509.857,23529.0,67.0,63.143,4632.67,15.906,20.026,104.48,0.298,0.28,1.24,54548.0,0.242,0.083,12.1,tests performed,66.67,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-08-03,1047999,4722,4596.0,23575.0,46.0,63.143,4653.638,20.968,20.409,104.685,0.204,0.28,1.21,55980.0,0.249,0.082,12.2,tests performed,66.67,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-08-04,1053660,5661,4762.286,23635.0,60.0,60.857,4678.776,25.138,21.147,104.951,0.266,0.27,1.19,56343.0,0.25,0.085,11.8,tests performed,66.67,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-08-05,1058405,4745,4792.0,23702.0,67.0,58.143,4699.846,21.07,21.279,105.249,0.298,0.258,1.17,56707.0,0.252,0.085,11.8,tests performed,66.67,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-08-06,1063125,4720,4759.143,23797.0,95.0,62.429,4720.805,20.959,21.133,105.671,0.422,0.277,1.14,57071.0,0.253,0.083,12.0,tests performed,66.67,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-08-07,1067580,4455,4677.571,23865.0,68.0,63.286,4740.588,19.782,20.771,105.973,0.302,0.281,1.11,57331.0,0.255,0.082,12.3,tests performed,66.67,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-08-08,1071620,4040,4560.714,23918.0,53.0,65.143,4758.527,17.94,20.252,106.208,0.235,0.289,1.09,57272.0,0.254,0.08,12.6,tests performed,66.67,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-08-09,1075504,3884,4603.857,24004.0,86.0,67.857,4775.774,17.247,20.443,106.59,0.382,0.301,1.08,57003.0,0.253,0.081,12.4,tests performed,66.67,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-08-10,1080360,4856,4623.0,24085.0,81.0,72.857,4797.337,21.563,20.528,106.949,0.36,0.324,1.06,56159.0,0.249,0.082,12.1,tests performed,66.67,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-08-11,1085294,4934,4519.143,24187.0,102.0,78.857,4819.247,21.909,20.067,107.402,0.453,0.35,1.05,56931.0,0.253,0.079,12.6,tests performed,66.67,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-08-12,1089913,4619,4501.143,24266.0,79.0,80.571,4839.757,20.511,19.987,107.753,0.351,0.358,1.03,56948.0,0.253,0.079,12.7,tests performed,66.67,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-08-13,1094699,4786,4510.571,24339.0,73.0,77.429,4861.01,21.252,20.029,108.077,0.324,0.344,1.02,56980.0,0.253,0.079,12.6,tests performed,66.67,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-08-14,1098410,3711,4404.286,24406.0,67.0,77.286,4877.488,16.479,19.557,108.375,0.298,0.343,1.0,57252.0,0.254,0.077,13.0,tests performed,66.67,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-08-15,1102079,3669,4351.286,24478.0,72.0,80.0,4893.78,16.292,19.322,108.695,0.32,0.355,0.99,56824.0,0.252,0.077,13.1,tests performed,66.67,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
PAK,Asia,Pakistan,2021-08-16,1105300,3221,4256.571,24573.0,95.0,81.286,4908.083,14.303,18.901,109.116,0.422,0.361,0.98,56607.0,0.251,0.075,13.3,tests performed,66.67,225199929,255.573,23.5,4.495,2.78,5034.708,4,423.031,8.35,2.8,36.7,59.607,0.6,67.27,0.557
